"projectKey","issueKey","type","severity","status","resolution","component","line","rule","message","effort","debt","author","creationDate","updateDate","tags","url"
"si091_reginsa_frontend","AZzie9YWHru0ZB8CW9fg","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dim/purple/theme.css","5439","css:S4656","Unexpected duplicate ""background""","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9YWHru0ZB8CW9fg&open=AZzie9YWHru0ZB8CW9fg"
"si091_reginsa_frontend","AZzie9YXHru0ZB8CW9fp","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dim/purple/theme.css","6113","css:S4666","Unexpected duplicate selector "".p-chip .pi-chip-remove-icon"", first used at line 6104","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9YXHru0ZB8CW9fp&open=AZzie9YXHru0ZB8CW9fp"
"si091_reginsa_frontend","AZzie9YWHru0ZB8CW9fh","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dim/purple/theme.css","6364","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9YWHru0ZB8CW9fh&open=AZzie9YWHru0ZB8CW9fh"
"si091_reginsa_frontend","AZzie9YWHru0ZB8CW9fi","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dim/purple/theme.css","6372","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9YWHru0ZB8CW9fi&open=AZzie9YWHru0ZB8CW9fi"
"si091_reginsa_frontend","AZzie9YXHru0ZB8CW9fj","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dim/purple/theme.css","6453","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9YXHru0ZB8CW9fj&open=AZzie9YXHru0ZB8CW9fj"
"si091_reginsa_frontend","AZzie9YXHru0ZB8CW9fk","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dim/purple/theme.css","6532","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9YXHru0ZB8CW9fk&open=AZzie9YXHru0ZB8CW9fk"
"si091_reginsa_frontend","AZzie9YXHru0ZB8CW9fl","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dim/purple/theme.css","6540","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9YXHru0ZB8CW9fl&open=AZzie9YXHru0ZB8CW9fl"
"si091_reginsa_frontend","AZzie9ZqHru0ZB8CW9gY","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dim/teal/theme.css","55","css:S4666","Unexpected duplicate selector "":root"", first used at line 1","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9ZqHru0ZB8CW9gY&open=AZzie9ZqHru0ZB8CW9gY"
"si091_reginsa_frontend","AZzie9ZqHru0ZB8CW9gZ","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dim/teal/theme.css","1202","css:S4666","Unexpected duplicate selector "".p-inputswitch.p-inputswitch-checked .p-inputswitch-slider:before"", first used at line 1188","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9ZqHru0ZB8CW9gZ&open=AZzie9ZqHru0ZB8CW9gZ"
"si091_reginsa_frontend","AZzie9ZqHru0ZB8CW9ga","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dim/teal/theme.css","5165","css:S4666","Unexpected duplicate selector "".p-menubar .p-menubar-root-list .p-menuitem"", first used at line 5141","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9ZqHru0ZB8CW9ga&open=AZzie9ZqHru0ZB8CW9ga"
"si091_reginsa_frontend","AZzie9ZqHru0ZB8CW9gS","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dim/teal/theme.css","5439","css:S4656","Unexpected duplicate ""background""","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9ZqHru0ZB8CW9gS&open=AZzie9ZqHru0ZB8CW9gS"
"si091_reginsa_frontend","AZzie9ZqHru0ZB8CW9gb","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dim/teal/theme.css","6113","css:S4666","Unexpected duplicate selector "".p-chip .pi-chip-remove-icon"", first used at line 6104","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9ZqHru0ZB8CW9gb&open=AZzie9ZqHru0ZB8CW9gb"
"si091_reginsa_frontend","AZzie9ZqHru0ZB8CW9gT","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dim/teal/theme.css","6364","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9ZqHru0ZB8CW9gT&open=AZzie9ZqHru0ZB8CW9gT"
"si091_reginsa_frontend","AZzie9ZqHru0ZB8CW9gU","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dim/teal/theme.css","6372","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9ZqHru0ZB8CW9gU&open=AZzie9ZqHru0ZB8CW9gU"
"si091_reginsa_frontend","AZzie9ZqHru0ZB8CW9gV","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dim/teal/theme.css","6453","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9ZqHru0ZB8CW9gV&open=AZzie9ZqHru0ZB8CW9gV"
"si091_reginsa_frontend","AZzie9ZqHru0ZB8CW9gW","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dim/teal/theme.css","6532","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9ZqHru0ZB8CW9gW&open=AZzie9ZqHru0ZB8CW9gW"
"si091_reginsa_frontend","AZzie9ZqHru0ZB8CW9gX","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dim/teal/theme.css","6540","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9ZqHru0ZB8CW9gX&open=AZzie9ZqHru0ZB8CW9gX"
"si091_reginsa_frontend","AZzie9WlHru0ZB8CW9e0","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/blue/theme.css","55","css:S4666","Unexpected duplicate selector "":root"", first used at line 1","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9WlHru0ZB8CW9e0&open=AZzie9WlHru0ZB8CW9e0"
"si091_reginsa_frontend","AZzie9WlHru0ZB8CW9e1","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/blue/theme.css","1202","css:S4666","Unexpected duplicate selector "".p-inputswitch.p-inputswitch-checked .p-inputswitch-slider:before"", first used at line 1188","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9WlHru0ZB8CW9e1&open=AZzie9WlHru0ZB8CW9e1"
"si091_reginsa_frontend","AZzie9WlHru0ZB8CW9e2","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/blue/theme.css","5165","css:S4666","Unexpected duplicate selector "".p-menubar .p-menubar-root-list .p-menuitem"", first used at line 5141","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9WlHru0ZB8CW9e2&open=AZzie9WlHru0ZB8CW9e2"
"si091_reginsa_frontend","AZzie9WlHru0ZB8CW9eu","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/blue/theme.css","5439","css:S4656","Unexpected duplicate ""background""","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9WlHru0ZB8CW9eu&open=AZzie9WlHru0ZB8CW9eu"
"si091_reginsa_frontend","AZzie9WlHru0ZB8CW9e3","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/blue/theme.css","6113","css:S4666","Unexpected duplicate selector "".p-chip .pi-chip-remove-icon"", first used at line 6104","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9WlHru0ZB8CW9e3&open=AZzie9WlHru0ZB8CW9e3"
"si091_reginsa_frontend","AZzie9WlHru0ZB8CW9ev","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/blue/theme.css","6356","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9WlHru0ZB8CW9ev&open=AZzie9WlHru0ZB8CW9ev"
"si091_reginsa_frontend","AZzie9WlHru0ZB8CW9ew","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/blue/theme.css","6364","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9WlHru0ZB8CW9ew&open=AZzie9WlHru0ZB8CW9ew"
"si091_reginsa_frontend","AZzie9WlHru0ZB8CW9ex","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/blue/theme.css","6445","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9WlHru0ZB8CW9ex&open=AZzie9WlHru0ZB8CW9ex"
"si091_reginsa_frontend","AZzie9WlHru0ZB8CW9ey","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/blue/theme.css","6524","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9WlHru0ZB8CW9ey&open=AZzie9WlHru0ZB8CW9ey"
"si091_reginsa_frontend","AZzie9WlHru0ZB8CW9ez","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/blue/theme.css","6532","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9WlHru0ZB8CW9ez&open=AZzie9WlHru0ZB8CW9ez"
"si091_reginsa_frontend","AZzie9VaHru0ZB8CW9eM","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/cyan/theme.css","55","css:S4666","Unexpected duplicate selector "":root"", first used at line 1","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9VaHru0ZB8CW9eM&open=AZzie9VaHru0ZB8CW9eM"
"si091_reginsa_frontend","AZzie9VaHru0ZB8CW9eN","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/cyan/theme.css","1202","css:S4666","Unexpected duplicate selector "".p-inputswitch.p-inputswitch-checked .p-inputswitch-slider:before"", first used at line 1188","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9VaHru0ZB8CW9eN&open=AZzie9VaHru0ZB8CW9eN"
"si091_reginsa_frontend","AZzie9VaHru0ZB8CW9eO","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/cyan/theme.css","5165","css:S4666","Unexpected duplicate selector "".p-menubar .p-menubar-root-list .p-menuitem"", first used at line 5141","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9VaHru0ZB8CW9eO&open=AZzie9VaHru0ZB8CW9eO"
"si091_reginsa_frontend","AZzie9VaHru0ZB8CW9eG","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/cyan/theme.css","5439","css:S4656","Unexpected duplicate ""background""","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9VaHru0ZB8CW9eG&open=AZzie9VaHru0ZB8CW9eG"
"si091_reginsa_frontend","AZzie9VaHru0ZB8CW9eP","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/cyan/theme.css","6113","css:S4666","Unexpected duplicate selector "".p-chip .pi-chip-remove-icon"", first used at line 6104","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9VaHru0ZB8CW9eP&open=AZzie9VaHru0ZB8CW9eP"
"si091_reginsa_frontend","AZzie9VaHru0ZB8CW9eH","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/cyan/theme.css","6356","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9VaHru0ZB8CW9eH&open=AZzie9VaHru0ZB8CW9eH"
"si091_reginsa_frontend","AZzie9VaHru0ZB8CW9eI","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/cyan/theme.css","6364","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9VaHru0ZB8CW9eI&open=AZzie9VaHru0ZB8CW9eI"
"si091_reginsa_frontend","AZzie9VaHru0ZB8CW9eJ","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/cyan/theme.css","6445","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9VaHru0ZB8CW9eJ&open=AZzie9VaHru0ZB8CW9eJ"
"si091_reginsa_frontend","AZzie9VaHru0ZB8CW9eK","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/cyan/theme.css","6524","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9VaHru0ZB8CW9eK&open=AZzie9VaHru0ZB8CW9eK"
"si091_reginsa_frontend","AZzie9VaHru0ZB8CW9eL","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/cyan/theme.css","6532","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9VaHru0ZB8CW9eL&open=AZzie9VaHru0ZB8CW9eL"
"si091_reginsa_frontend","AZzie9VBHru0ZB8CW9eC","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/green/theme.css","55","css:S4666","Unexpected duplicate selector "":root"", first used at line 1","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9VBHru0ZB8CW9eC&open=AZzie9VBHru0ZB8CW9eC"
"si091_reginsa_frontend","AZzie9VBHru0ZB8CW9eD","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/green/theme.css","1202","css:S4666","Unexpected duplicate selector "".p-inputswitch.p-inputswitch-checked .p-inputswitch-slider:before"", first used at line 1188","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9VBHru0ZB8CW9eD&open=AZzie9VBHru0ZB8CW9eD"
"si091_reginsa_frontend","AZzie9VBHru0ZB8CW9eE","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/green/theme.css","5165","css:S4666","Unexpected duplicate selector "".p-menubar .p-menubar-root-list .p-menuitem"", first used at line 5141","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9VBHru0ZB8CW9eE&open=AZzie9VBHru0ZB8CW9eE"
"si091_reginsa_frontend","AZzie9VBHru0ZB8CW9d8","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/green/theme.css","5439","css:S4656","Unexpected duplicate ""background""","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9VBHru0ZB8CW9d8&open=AZzie9VBHru0ZB8CW9d8"
"si091_reginsa_frontend","AZzie9VBHru0ZB8CW9eF","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/green/theme.css","6113","css:S4666","Unexpected duplicate selector "".p-chip .pi-chip-remove-icon"", first used at line 6104","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9VBHru0ZB8CW9eF&open=AZzie9VBHru0ZB8CW9eF"
"si091_reginsa_frontend","AZzie9VBHru0ZB8CW9d9","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/green/theme.css","6356","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9VBHru0ZB8CW9d9&open=AZzie9VBHru0ZB8CW9d9"
"si091_reginsa_frontend","AZzie9VBHru0ZB8CW9d-","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/green/theme.css","6364","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9VBHru0ZB8CW9d-&open=AZzie9VBHru0ZB8CW9d-"
"si091_reginsa_frontend","AZzie9VBHru0ZB8CW9d_","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/green/theme.css","6445","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9VBHru0ZB8CW9d_&open=AZzie9VBHru0ZB8CW9d_"
"si091_reginsa_frontend","AZzie9VBHru0ZB8CW9eA","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/green/theme.css","6524","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9VBHru0ZB8CW9eA&open=AZzie9VBHru0ZB8CW9eA"
"si091_reginsa_frontend","AZzie9VBHru0ZB8CW9eB","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/green/theme.css","6532","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9VBHru0ZB8CW9eB&open=AZzie9VBHru0ZB8CW9eB"
"si091_reginsa_frontend","AZzie9V-Hru0ZB8CW9eg","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/indigo/theme.css","55","css:S4666","Unexpected duplicate selector "":root"", first used at line 1","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9V-Hru0ZB8CW9eg&open=AZzie9V-Hru0ZB8CW9eg"
"si091_reginsa_frontend","AZzie9V-Hru0ZB8CW9eh","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/indigo/theme.css","1202","css:S4666","Unexpected duplicate selector "".p-inputswitch.p-inputswitch-checked .p-inputswitch-slider:before"", first used at line 1188","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9V-Hru0ZB8CW9eh&open=AZzie9V-Hru0ZB8CW9eh"
"si091_reginsa_frontend","AZzie9V-Hru0ZB8CW9ei","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/indigo/theme.css","5165","css:S4666","Unexpected duplicate selector "".p-menubar .p-menubar-root-list .p-menuitem"", first used at line 5141","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9V-Hru0ZB8CW9ei&open=AZzie9V-Hru0ZB8CW9ei"
"si091_reginsa_frontend","AZzie9V-Hru0ZB8CW9ea","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/indigo/theme.css","5439","css:S4656","Unexpected duplicate ""background""","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9V-Hru0ZB8CW9ea&open=AZzie9V-Hru0ZB8CW9ea"
"si091_reginsa_frontend","AZzie9V-Hru0ZB8CW9ej","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/indigo/theme.css","6113","css:S4666","Unexpected duplicate selector "".p-chip .pi-chip-remove-icon"", first used at line 6104","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9V-Hru0ZB8CW9ej&open=AZzie9V-Hru0ZB8CW9ej"
"si091_reginsa_frontend","AZzie9V-Hru0ZB8CW9eb","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/indigo/theme.css","6356","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9V-Hru0ZB8CW9eb&open=AZzie9V-Hru0ZB8CW9eb"
"si091_reginsa_frontend","AZzie9V-Hru0ZB8CW9ec","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/indigo/theme.css","6364","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9V-Hru0ZB8CW9ec&open=AZzie9V-Hru0ZB8CW9ec"
"si091_reginsa_frontend","AZzie9V-Hru0ZB8CW9ed","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-light/indigo/theme.css","6445","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9V-Hru0ZB8CW9ed&open=AZzie9V-Hru0ZB8CW9ed"
